campus,category,class_modality_categories,class_participation_contrib_prcnt,classroom,course_title,credits,eligible_year,exam_contrib_prcnt,instructor,level,main_language,others_contrib_prcnt,papers_contrib_prcnt,school,term_day_period,types_of_lesson,url,year
Waseda,Lecture,[On-campus],100,8-307,Special Study on International Law 4: Lecture I,2,1,,"SHIN, Haebong",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': None, 'position': 1}], 'schedule': [{'seq': 1, 'day': 'others', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': True}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352001501012025335200150133&pLng=en,2025
Waseda,Lecture,[On-campus],,,Special Study on International Law 1: Lecture,2,1,,"HASEBE, Jun",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352001399012025335200139933&pLng=en,2025
Waseda,Lecture,[On-campus],60,,Business Crimes: Lecture I,2,1,,"TAYAMA, Satomi",Level of Master,Japanese,,40,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352001101012025335200110133&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-615,Special Study on Criminal Law 4: Lecture I,2,1,,"MATSUZAWA, Shin",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '5', 'start_time': 5, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000905012025335200090533&pLng=en,2025
Waseda,Lecture,[On-campus],100,,Special Study on Criminal Law 1: Lecture II,2,1,,"NAKAMICHI, Yuki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '1', 'start_time': 1, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000802012025335200080233&pLng=en,2025
Waseda,Lecture,[On-campus],50,8-606,Special Study on Criminal Policy 1: Lecture I,2,1,,"KONISHI, Tokikazu",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '5', 'start_time': 5, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000601012025335200060133&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-618,Special Study on Criminal Law 1: Lecture I,2,1,,"NAKAMICHI, Yuki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000801012025335200080133&pLng=en,2025
Waseda,Lecture,[On-campus],30,,Special Study on Criminal Policy 2: Lecture I,2,1,,"OSHIKIRI, Hisatoo",Level of Master,Japanese,,70,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000704012025335200070433&pLng=en,2025
Waseda,Lecture,[On-campus] Hybrid (over 50% of classes on-campus),100,8-311,Special Study on Criminal Policy 2: Lecture II,2,1,,"NISHIOKA, Shinsuke",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000705012025335200070533&pLng=en,2025
Waseda,Lecture,[On-campus],100,,Special Study on Law of Criminal Procedure 1: Lecture II,2,1,,"OGAWA, Yoshiki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '5', 'start_time': 5, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000502012025335200050233&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-618,Special Study on Law of Criminal Procedure 1: Lecture I,2,1,,"OGAWA, Yoshiki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000501012025335200050133&pLng=en,2025
Waseda,Lecture,[On-campus],,,Educational Law: Lecture II,2,1,,"SAITO, Kazuhisa",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000402012025335200040233&pLng=en,2025
Waseda,Lecture,[On-campus],,,Social Security and Administrative Law,2,1,,"OKADA, Masanori",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000303012025335200030333&pLng=en,2025
Waseda,Lecture,[On-campus],,8-604,Educational Law: Lecture I,2,1,,"SAITO, Kazuhisa",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000401012025335200040133&pLng=en,2025
Other,Lecture,[On-campus],100,8-616,Local Government Law: Lecture II,2,1,,"TAMURA, Tatsuhisa",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000292012025335200029233&pLng=en,2025
Waseda,Lecture,[On-campus],,,Special Study on Administrative Law 1: Lecture II,2,1,,"WATANABE, Tetsuya,TAMURA, Tatsuhisa",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000102012025335200010233&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-606,Special Study on Administrative Law 2: Lecture I,2,1,,"HITOMI, Takeshi,SHIMOYAMA, Kenji",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000105012025335200010533&pLng=en,2025
Waseda,Lecture,[On-campus],100,,Special Study on Administrative Law 2: Lecture II,2,1,,"OKADA, Masanori,HITOMI, Takeshi,SHIMOYAMA, Kenji",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000106012025335200010633&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-606,Special Part of Taxation Law I (individual income tax and property tax): Lecture,2,1,0,"FUSHIMI, Toshiyuki",Level of Master,Japanese,0,0,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000251012025335200025133&pLng=en,2025
Waseda,Lecture,[On-campus],100,,Special Part of Taxation Law II (Corporate Tax): Lecture,2,1,0,"FUSHIMI, Toshiyuki",Level of Master,Japanese,0,0,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000252012025335200025233&pLng=en,2025
Waseda,Lecture,[On-campus],,8-605,Special Study on Administrative Law 1: Lecture I,2,1,,"WATANABE, Tetsuya,TAMURA, Tatsuhisa",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3352000101012025335200010133&pLng=en,2025
Waseda,Lecture,[On-campus],50,,Study on Charters II,2,1,,"AMEMIYA, Masahiro",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003962012025335100396233&pLng=en,2025
Waseda,Lecture,[On-campus],50,8-613,Study on Charters I,2,1,,"AMEMIYA, Masahiro",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003961012025335100396133&pLng=en,2025
Waseda,Lecture,[On-campus],,8-615,Study on Admiralty Proceedings,2,1,,"Sago, Teruyuki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003942012025335100394233&pLng=en,2025
Waseda,Lecture,[On-campus] Hybrid (over 50% of classes on-campus),75,8-616,The Law of Admiralty Claims,2,1,,"KUBO, Jiro",Level of Master,Japanese,25,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003923012025335100392333&pLng=en,2025
Waseda,Lecture,[On-campus],100,,"Adult Guardianship, Advocacy, and Law 2",2,1,,"HASHIMOTO, Yuki",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003803012025335100380333&pLng=en,2025
Waseda,Lecture,[On-campus],40,8-613,English Marine Insurance Law,2,1,,"NAKAIDE, Satoshi",Level of Master,Japanese,,60,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003924012025335100392433&pLng=en,2025
Waseda,Lecture,[On-campus],50,,Study on Sale of Goods to be Carried by Sea,2,1,,"YAMAHARA, Eiji",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003931012025335100393133&pLng=en,2025
Waseda,Lecture,[On-campus],100,,Legal Theory of Social Security,2,1,0,"HAYASHI, Kentaro",Level of Master,Japanese,0,0,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003811012025335100381133&pLng=en,2025
Waseda,Lecture,[On-campus],20,,Global Health Law,2,1,,"MUNESUE, Tokuko",Level of Master,Japanese,40,40,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003806012025335100380633&pLng=en,2025
Waseda,Lecture,[On-campus] Hybrid (over 50% of classes on-campus),40,8-604,Health Law,2,1,,"INAGAWA, Hidekazu",Level of Master,Japanese,,60,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '1-2', 'start_time': 1, 'end_time': 2, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003804012025335100380433&pLng=en,2025
Other,Lecture,[Online] Realtime Streaming,,,Special Study on Social Security Law2 : Lecture,2,1,,"FUKUSHIMA, Go",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003304012025335100330433&pLng=en,2025
Waseda,Lecture,[On-campus] Hybrid (over 50% of classes on-campus),100,,Special Study on Social Security Law4 : Lecture,2,1,,"NISHIMURA, Jun",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '1-2', 'start_time': 1, 'end_time': 2, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003402012025335100340233&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-605,"Adult Guardianship, Advocacy, and Law 1",2,1,,"YAMASHIRO, Kazuma",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '6', 'start_time': 6, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003802012025335100380233&pLng=en,2025
Waseda,Lecture,[On-campus],,,Special Study on Social Security Law1 : Lecture,2,1,,"NAKAJIMA, Makoto",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '1-2', 'start_time': 1, 'end_time': 2, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003201012025335100320133&pLng=en,2025
Waseda,Lecture,[On-campus],40,8-604,Pension System & the Law : Lecture,2,1,,"DOYAMA, Toru",Level of Master,Japanese,,60,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '1-2', 'start_time': 1, 'end_time': 2, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003602012025335100360233&pLng=en,2025
Waseda,Lecture,[On-campus],50,,Special Study on Social Security Law3 : Lecture,2,1,0,"MARUTANI, Kosuke",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': None, 'position': 1}], 'schedule': [{'seq': 1, 'day': 'others', 'period': 'others', 'start_time': None, 'end_time': None, 'note': None}], 'is_intensive': True}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003401012025335100340133&pLng=en,2025
Waseda,Lecture,[On-campus],50,8-604,Comparative Intellectual Property Law: Lecture,2,1,,"RADEMACHER, Christoph",Level of Master,Japanese,,50,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351003001012025335100300133&pLng=en,2025
Other,Lecture,[On-campus] Hybrid (over 50% of classes on-campus),30,3-404,Copyright Law 1 : Lecture,2,1,,"IMAMURA, Tetsuya",Level of Master,Japanese,,70,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351002802012025335100280233&pLng=en,2025
Waseda,Lecture,[On-campus],30,,International Intellectual Property Dispute Resolution Law,2,1,70,"HATTORI, Makoto",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Sat', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351002622012025335100262233&pLng=en,2025
Waseda,Lecture,[On-campus],100,8-617,Special Study on Labor Law 3: Lecture,2,1,,"MIZUMACHI, Yuichiro",Level of Master,Japanese,,,Graduate School of Law,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Tues', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Lecture,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=3351001202012025335100120233&pLng=en,2025
